IDpol,ClaimAmount
2127248,1172.0
2127277,760.09
2127294,1172.0
2127352,1172.0
2127398,1172.0
2127565,1090.79
2127601,1172.0
2127628,1054.37
2127724,1172.0
2127757,1172.0
2127760,1172.0
2127772,1172.0
2127820,1172.0
2127829,1172.0
2127866,1599.26
2127948,1550.03
2127960,5.07
2128022,213.4
2128031,2579.04
2128062,1172.0
2128062,600.0
2128099,2172.0
2128200,81.33
2128210,1707.51
2128224,1172.0
2128286,828.0
2128290,1172.0
2128298,1462.93
2128305,1172.0
2128332,82.52
2128356,2257.62
2128360,82.53
2128394,1120.98
2128467,1172.0
2128522,1172.0
2128522,13798.54
2128533,72.47
2128581,4924.0
2128586,1172.0
2128684,1172.0
2128724,2446.69
2128763,1172.0
2128822,879.06
2128845,1172.0
2128912,1172.0
2128921,2672.0
2128936,963.1
2128975,26.63
2128976,1172.0
2128986,1172.0
2129111,50000.0
2129112,1172.0
2129117,402.32
2129178,1134.13
2129217,3355.45
2129230,4549.17
2129249,1172.0
2129273,1172.0
2129285,10152.45
2129292,1172.0
2129303,611.64
2129365,1172.0
2129367,1172.0
2129454,1172.0
2129509,1172.0
2129708,544.77
2129726,1172.0
2129756,1172.0
2129765,1172.0
2129788,1172.0
2129807,1172.0
2129815,322.38
2129838,1172.0
2129843,994.52
2129882,81.37
2129893,41.7
2129934,1013.15
2130020,2172.0
2130027,622.75
2130059,75.99
2130072,385.42
2130093,4313.03
2130104,1172.0
2130110,502.9
2130110,1172.0
2130119,1172.0
2130138,1938.97
2130148,143.6
2130184,76.0
2130186,76.01
2130279,1172.0
2130285,37.24
2130297,2131.22
2130349,1918.25
2130372,1172.0
2130386,4435.16
2130386,1246.2
2130403,12965.9
2130422,23.43
2130440,1115.47
2130481,1172.0
2130517,571.8
2130540,1023.55
2130553,1172.0
2130560,12676.87
2130617,1730.34
2130647,1172.0
2130661,1172.0
2130746,241.41
2130841,522.25
2130894,75.47
2130911,1172.0
2130948,882.67
2130976,4172.0
2131032,2555.0
2131052,1172.0
2131067,1172.0
2131068,1172.0
2131078,284.13
2131099,1172.0
2131103,1172.0
2131114,884.98
2131120,540.66
2131137,1172.0
2131217,1266.27
2131252,1172.0
2131278,1172.0
2131280,4042.28
2131424,76.01
2131450,612.88
2131470,810.24
2131472,3743.12
2131491,56.7
2131498,1172.0
2131523,1172.0
2131525,1172.0
2131598,1172.0
2131619,1172.0
2131664,3101.17
2131718,1172.0
2131921,1172.0
2131962,457.88
2131973,1172.0
2131996,668.6
2132226,3672.0
2132229,1172.0
2132375,1172.0
2132394,1359.86
2132481,1213.13
2132505,4253.44
2132593,1172.0
2132602,85.65
2132617,1172.0
2132634,61.12
2132642,610.5
2132702,1172.0
2132750,524.01
2132755,1069.15
2132783,588.05
2132800,69.08
2132818,1172.0
2132875,1172.0
2132933,1172.0
2132961,1039.5
2132967,988.13
2133313,1172.0
2133366,9242.41
2133456,2108.66
2133528,74.0
2133558,45.0
2133569,1172.0
2133605,119.01
2133628,1172.0
2133664,1172.0
2133730,2060.01
2133783,607.85
2133803,591.08
2133815,1172.0
2133981,1172.0
2133983,2534.37
2134063,4010.6
2134074,381.89
2134079,75.0
2134082,3970.15
2134090,75.0
2134131,1172.0
2134157,1172.0
2134176,1517.84
2134217,4238.33
2134240,1172.0
2134251,1172.0
2134662,3836.0
2134693,1172.0
2134751,7172.0
2134753,1172.0
2134827,1172.0
2134853,1172.0
2134934,506.03
2134988,1172.0
2135045,75.11
2135064,2221.98
2135077,326.07
2135095,1241.2
2135107,1172.0
2135125,976.38
2135184,1172.0
2135204,1573.07
2135318,698.95
2135319,1362.0
2135369,1172.0
2135511,8321.0
2135564,586.0
2135625,1172.0
2135643,825.02
2135656,1172.0
2135661,1172.0
2135735,1172.0
2135738,5402.37
2135748,29073.46
2135761,696.6
2135783,2463.22
2135791,1172.0
2135817,1172.0
2135917,2048.16
2136143,3591.63
2136143,8402.21
2136170,1726.43
2136178,385.81
2136192,273.63
2136427,78.16
2136470,1172.0
2136487,183.04
2136551,9963.24
2136633,1515.61
2136695,3420.82
2136698,2172.0
2136708,432.4
2136711,1172.0
2136757,1172.0
2136762,2780.99
2136762,819.13
2136764,1172.0
2136782,3872.0
2136839,1172.0
2136841,1172.0
2136841,1172.0
2136842,1172.0
2136847,1172.0
2136891,1172.0
2136965,76.01
2137071,317.17
2137076,815.41
2137086,1519.65
2137159,76.5
2137168,76.5
2137168,2163.77
2137184,1172.0
2137198,1172.0
2137198,3172.0
2137247,6997.2
2137258,3263.88
2137265,3145.95
2137267,76.5
2137271,1172.0
2137278,571.0
2137281,1172.0
2137338,853.18
2137352,1172.0
2137361,4071.39
2137363,1114.98
2137378,586.0
2137392,1172.0
2137413,18551.12
2137457,1172.0
2137511,329.04
2137523,650.83
2137572,1172.0
2137580,1172.0
2137586,338.86
2137603,78.94
2137603,1172.0
2137609,3152.09
2137671,724.36
2137877,1172.0
2137902,4159.13
2137941,1255.45
2137946,1172.0
2137962,1172.0
2138202,1172.0
2138236,64.63
2138264,78.16
2138300,1172.0
2138310,1172.0
2138319,1172.0
2138337,78.15
2138416,1172.0
2138491,1172.0
2138495,689.02
2138514,5421.41
2138719,1403.63
2138834,2178.9
2138873,1172.0
2138883,1172.0
2138883,4172.0
2138892,1172.0
2138911,1500.0
2139022,1835.88
2139050,1172.0
2139053,608.0
2139053,284.0
2139076,1507.82
2139079,126.0
2139079,1172.0
2139091,1172.0
2139113,1172.0
2139158,1146.2
2139261,400.0
2139292,511.61
2139351,2672.0
2139396,1172.0
2139504,2257.57
2139608,791.68
2139630,1172.0
2139630,1172.0
2139676,2674.41
2139767,1172.0
2139772,1172.0
2139797,1365.15
2139940,54400.12
2139941,1172.0
2140037,35000.0
2140042,185.92
2140218,2789.65
2140280,2014.8
2140291,5934.51
2140370,18000.0
2140379,1172.0
2140396,8533.02
2140432,388.08
2140497,1172.0
2140497,1488.48
2140539,1172.0
2140591,315.47
2140631,1172.0
2140851,1172.0
2140905,1500.0
2140912,587.61
2140937,2264.79
2140983,1172.0
2141082,1372.58
2141255,311.71
2141321,691.52
2141337,1301172.6
2141502,1100.0
2141606,1172.0
2141614,10346.77
2141646,1172.0
2141700,1172.0
2141708,1172.0
2141725,1079.96
2141750,1172.0
2141760,1415.81
2141768,1172.0
2141788,318.59
2141804,1172.0
2141821,9888.84
2141834,1172.0
2141838,1172.0
2141990,1172.0
2142029,1172.0
2142159,1172.0
2142250,1172.0
2142280,1172.0
2142293,229.28
2142385,1172.0
2142425,1172.0
2142523,1500.0
2142545,738.53
2142623,1172.0
2142656,1172.0
2142656,1172.0
2142675,1308.36
2142763,1172.0
2142763,2000.0
2142766,1172.0
2142799,2672.0
2142833,88.23
2142843,9110.22
2143006,1172.0
2143047,4172.0
2143052,1172.0
2143167,2979.54
2143311,1472.0
2143344,5565.97
2143352,1172.0
2143352,76.01
2143369,1633.86
2143391,1172.0
2143437,1174.77
2143660,1172.0
2143744,343.12
2143744,1172.0
2143927,1050.78
2143975,350.07
2144116,521.59
2144116,1172.0
2144142,3419.75
2144296,1172.0
2144325,567.47
2144432,70.0
2144432,1172.0
2144440,580.93
2144447,1172.0
2144594,216.79
2144797,1172.0
2144877,478.97
2144908,5774.26
2144981,1172.0
2145017,1172.0
2145049,1172.0
2145108,1172.0
2145493,1172.0
2145622,1172.0
2145625,52349.76
2145767,79.05
2145829,549.7
2145849,1172.0
2145860,1172.0
2145926,236.41
2145926,1172.0
2146015,1172.0
2146045,2171.61
2146086,1172.0
2146138,1672.0
2146160,2672.0
2146170,1172.0
2146173,1172.0
2146224,58.61
2146243,1172.0
2146356,1172.0
2146400,1172.0
2146435,1172.0
2146441,1172.0
2146473,10413.09
2146494,1172.0
2146529,17021.95
2146537,408.55
2146560,3012.95
2146652,4532.57
2146667,1172.0
2146709,3129.25
2146782,975.78
2146803,1172.0
2146806,4172.0
2146836,1172.0
2146857,1354.99
2146961,1172.0
2146982,445.34
2147001,270.17
2147059,1172.0
2147093,586.0
2147131,3000.0
2147269,1220.0
2147286,23468.3
2147380,1280.52
2147400,465.73
2147504,2672.0
2147506,1172.0
2147553,1172.0
2147557,2046.1
2147563,1172.0
2147572,517.63
2147663,1172.0
2147667,15756.39
2147703,586.0
2147992,1172.0
2147998,1172.0
2148053,99.9
2148055,1466.32
2148155,172.83
2148305,1172.0
2148326,2172.0
2148358,2672.0
2148421,1172.0
2148467,2659.87
2148507,3237.37
2148560,1000.39
2148592,1172.0
2148609,1187.85
2148650,3391.37
2148812,959.55
2148857,1172.0
2148886,23.92
2148908,1362.0
2148908,1172.0
2148927,36.03
2148935,3037.09
2149099,41.4
2149135,97.15
2149161,1172.0
2149173,333.59
2149195,1172.0
2149196,391.57
2149228,1172.0
2149351,1126.82
2149622,1172.0
2149689,1172.0
2149748,1646.97
2149763,1172.0
2149847,3125.29
2149878,2154.45
2149884,1172.0
2149890,9770.11
2149900,560.42
2149950,91.4
2150000,1172.0
2150041,1172.0
2150073,911.06
2150083,1172.0
2150159,1172.0
2150335,1172.0
2150352,1172.0
2150459,1172.0
2150485,1172.0
2150527,1135.84
2150776,1172.0
2150789,78.16
2150808,1172.0
2150841,5269.29
2150905,944.57
2151041,1172.0
2151102,1172.0
2151125,486.45
2151350,1172.0
2151751,1172.0
2151760,1351.62
2151795,1172.0
2151843,1172.0
2151998,1172.0
2151998,1172.0
2152016,1172.0
2152045,794.03
2152144,221.88
2152209,1201.87
2152279,1152.72
2152336,11500.0
2152343,1090.47
2152405,4649.49
2152567,2672.0
2152567,1172.0
2152579,25110.0
2152651,197.28
2152688,910.0
2152694,1172.0
2152738,76.01
2152753,1172.0
2152778,997.6
2152864,1172.0
2153131,2572.25
2153354,1172.0
2153380,3267.75
2153392,1236.75
2153415,93.17
2153419,1172.0
2153422,3036.0
2153434,254.33
2153447,1172.0
2153473,500.0
2153487,1172.0
2153507,2172.0
2153526,342.11
2153539,1172.0
2153598,100.46
2153616,1166.44
2153628,1384.56
2153642,1172.0
2153642,1172.0
2153661,820.24
2153758,1172.0
2153760,1172.0
2153781,1172.0
2153814,845.3
2153823,1172.0
2153852,1172.0
2153919,425.68
2153990,3823.6
2154004,1172.0
2154018,187.37
2154040,239.77
2154106,1172.0
2154180,1007.75
2154258,1172.0
2154278,1172.0
2154562,1172.0
2154859,1172.0
2154863,2358.63
2154868,1172.0
2154903,3461.56
2154906,1172.0
2154960,1172.0
2154973,1172.0
2155008,1172.0
2155019,1172.0
2155052,586.0
2155065,1172.0
2155084,1172.0
2155108,998.66
2155141,1172.0
2155447,538.41
2155626,1172.0
2155996,1239.55
2156035,5382.0
2156068,3010.15
2156095,537.86
2156160,2864.23
2156160,17.0
2156169,1172.0
2156199,81.29
2156203,81.32
2156206,4171.69
2156368,2344.0
2156386,815.15
2156443,1592.19
2156549,9901.03
2156718,733.14
2156777,3291.0
2156803,84.8
2156870,1172.0
2156896,5130.03
2156948,1172.0
2157072,1172.0
2157126,561.47
2157462,533.21
2157465,535.86
2157506,1057.35
2157576,1172.0
2157584,4172.0
2157649,1172.0
2157670,76.77
2157700,219.95
2157747,1172.0
2157854,1172.0
2157982,1172.0
2158059,693.92
2158062,1172.0
2158070,244.84
2158119,1172.0
2158137,4732.0
2158197,1172.0
2158201,458.1
2158300,1172.0
2158309,543.62
2158384,4438.43
2158431,4000.0
2158447,1172.0
2158463,253.46
2158497,176.04
2158511,1172.0
2158539,1172.0
2158550,788.61
2158602,120.77
2158908,127.78
2158940,1172.0
2158973,51.26
2158973,92.6
2158993,1172.0
2159037,600.0
2159168,1172.0
2159188,1172.0
2159196,586.0
2159217,60.13
2159332,1140.75
2159343,1948.22
2159368,1200.52
2159368,925.64
2159416,71.1
2159527,1234.75
2159575,1421.89
2159583,1172.0
2159674,4679.18
2159689,1571.49
2159698,16364.0
2160258,76.22
2160323,76.01
2160323,640.24
2160363,68.3
2160409,721.98
2160556,1172.0
2160739,1172.0
2160787,1172.0
2161138,1172.0
2161144,5731.69
2161606,2993.45
2161626,485.5
2161713,1172.0
2162016,236.17
2162166,2172.0
2162374,2659.93
2162451,1172.0
2162499,462.84
2162549,53.3
2162558,4017.07
2162875,1172.0
2162943,1172.0
2163076,1172.0
2163878,645.34
2163959,158.71
2163968,1172.0
2163980,8779.77
2163982,1172.0
2163988,593.46
2164051,115.5
2164054,822.08
2164080,70.56
2164115,1172.0
2164116,1172.0
2164173,2172.0
2164200,434.07
2164221,832.35
2164279,2630.41
2164287,1172.0
2164308,10740.03
2164322,1644.5
2164326,1172.0
2164389,1172.0
2164442,1827.62
2164454,1172.0
2164485,71.76
2164487,1258.11
2164812,1172.0
2164827,1172.0
2164839,1172.0
2164887,2032.49
2165502,1172.0
2165506,1357.34
2165509,3339.95
2165698,2952.21
2165703,1172.0
2165862,1172.0
2165895,4114.87
2165934,1172.0
2166361,70000.0
2166481,2392.15
2166606,4172.0
2166636,1470.35
2166691,1172.0
2166718,56219.6
2167322,1076.4
2167452,1172.0
2167598,1172.0
2167629,1172.0
2168100,210.24
2168103,1172.0
2168120,1172.0
2168183,1172.0
2168254,1172.0
2168588,1172.0
2169090,3190.3
2169100,1172.0
2169128,586.0
2169134,1172.0
2169570,1172.0
2169584,134.01
2169594,2892.75
2169641,343.37
2169645,458.03
2170873,1172.0
2175589,36.53
2175690,1172.0
2175726,1172.0
2175824,1172.0
2175948,1172.0
2175960,1172.0
2175980,2902.24
2176005,1172.0
2176020,367.49
2176025,1172.0
2176060,1414.27
2176091,1172.0
2176110,1172.0
2176138,1172.0
2176178,10818.01
2176219,1463.6
2176318,1422.17
2176399,1172.0
2176527,1172.0
2176567,638.95
2176605,1172.0
2176619,1172.0
2176643,1172.0
2176683,1025.83
2176808,1172.0
2176816,1172.0
2176832,1172.0
2176836,1172.0
2176862,1172.0
2176865,865.05
2176877,644.0
2176879,611.34
2176944,363.31
2176968,1172.0
2176999,1172.0
2177091,730.26
2177118,1172.0
2177123,1172.0
2177245,1172.0
2177351,924.28
2177377,1696.64
2177385,1132.27
2177490,1172.0
2177491,349.54
2177519,1172.0
2177532,1172.0
2177534,1172.0
2177548,1172.0
2177565,1250.4
2177585,1172.0
2177650,100.94
2177686,1172.0
2177743,3867.57
2177783,1172.0
2177805,1172.0
2177805,154.57
2177821,7031.31
2177896,73.84
2178008,586.0
2178021,1172.0
2178052,1875.84
2178164,289.01
2178185,589.49
2178190,1172.0
2178201,1756.19
2178303,2249.84
2178309,1172.0
2178368,1097.67
2178372,2104.96
2178548,1172.0
2178564,1172.0
2178615,1172.0
2178617,594.99
2178666,1172.0
2178693,140.14
2178712,2098.12
2178734,1172.0
2178812,1172.0
2178915,1172.0
2178945,863.03
2178984,1172.0
2178992,523.95
2179102,797.5
2179103,1172.0
2179105,1172.0
2179158,1172.0
2179221,1172.0
2179598,354.02
2179721,782.49
2179964,465.07
2180029,465.72
2180160,1172.0
2180201,1087.72
2180229,1537.52
2180238,1172.0
2180243,398.84
2180259,1172.0
2180265,2000.0
2180288,986.72
2180361,2172.0
2180374,1172.0
2180434,958.6
2180492,1172.0
2180539,1172.0
2180560,5421.97
2180632,1246.21
2180709,1172.0
2180734,1172.0
2180768,1172.0
2180775,1450.48
2180810,58.6
2180816,1172.0
2180886,1172.0
2180889,2833.86
2180896,136.22
2180945,80.12
2180975,1172.0
2180980,1955.5
2181000,1172.0
2181031,110.26
2181102,74.0
2181183,192.63
2181203,1172.25
2181262,1231.39
2181265,1172.0
2181328,1172.0
2181397,1172.0
2181542,1172.0
2181675,3672.0
2181767,3358.48
2181807,586.0
2181814,1172.0
2181829,1266.5
2181838,1172.0
2181843,909.5
2181899,586.0
2181929,1172.0
2181938,1172.0
2181960,4851.94
2181974,1172.0
2182008,1172.0
2182032,123.71
2182043,643.8
2182165,2172.0
2182213,76.01
2182249,1172.0
2182251,1172.0
2182323,2200.35
2182370,1255.72
2182393,1172.0
2182420,259.63
2182432,1172.0
2182433,1172.0
2182541,966.43
2182651,870.0
2182673,1172.0
2182681,1172.0
2182681,1172.0
2182756,830.61
2182886,347.24
2183095,8205.69
2183124,586.0
2183128,1172.0
2183175,1172.0
2183275,1172.0
2183403,1172.0
2183419,2022.0
2183511,4128.0
2183551,1172.0
2183608,1490.29
2183612,1172.0
2183642,942.29
2183645,1172.0
2183689,1172.0
2183712,75.47
2183728,1172.0
2183877,77.5
2183917,1505.47
2183929,1558.69
2184000,1172.0
2184068,87.6
2184170,1172.0
2184304,1884.77
2184311,373.04
2184313,338.74
2184358,5606.75
2184399,1633.82
2184422,4828.73
2184476,315.29
2184578,152.45
2184668,1172.0
2184805,1172.0
2184826,1172.0
2184907,2807.0
2184987,555.8
2184989,1788.86
2185043,813.55
2185074,1172.0
2185144,841.99
2185229,881.6
2185290,1172.0
2185292,1172.0
2185344,244.76
2185370,1172.0
2185382,78.34
2185398,1172.0
2185404,204.84
2185426,41.23
2185460,1172.0
2185490,2000.0
2185501,155.54
2185505,260.02
2185544,1172.0
2185552,1172.0
2185599,1172.0
2185628,629.32
2185670,1172.0
2185672,1172.0
2185726,1172.0
2185810,1172.0
2185822,1172.0
2185848,1172.0
2185867,11.08
2185903,5216.52
2185918,1172.0
2185974,1172.0
2185977,80.75
2186051,1172.0
2186052,1172.0
2186054,628.08
2186088,1172.0
2186198,2162.98
2186244,72.55
2186279,222.11
2186317,74.0
2186328,1172.0
2186374,114.74
2186444,1172.0
2186464,1172.0
2186503,1172.0
2186513,1172.0
2186525,1172.0
2186672,1172.0
2186693,1172.0
2186709,1172.0
2186773,1172.0
2186798,1172.0
2186943,3296.44
2186961,586.0
2187064,1172.0
2187065,1172.0
2187072,1172.0
2187084,4527.01
2187143,4734.04
2187304,1076.2
2187379,1172.0
2187424,1172.0
2187498,1172.0
2187601,4172.0
2187689,500.63
2187732,1172.0
2187789,1172.0
2187789,1172.0
2187853,1172.0
2187897,2344.0
2188038,678.25
2188040,1172.0
2188051,76.01
2188069,8657.07
2188088,2.0
2188189,5808.85
2188235,740.24
2188301,1172.0
2188310,1607.5
2188320,82.05
2188329,1172.0
2188337,586.0
2188409,1172.0
2188627,1172.0
2188635,1172.0
2188682,1172.0
2188682,1172.0
2188693,1172.0
2188696,2172.0
2188774,1172.0
2188868,258.54
2188878,1172.0
2188903,377.54
2188916,72.57
2188916,1172.0
2188942,1172.0
2188981,744.84
2189008,1172.0
2189059,1172.0
2189063,1172.0
2189084,1854.68
2189168,1172.0
2189177,1172.0
2189197,1172.0
2189216,568.14
2189228,1610.31
2189233,575.16
2189257,1172.0
2189312,1049.29
2189378,75.99
2189395,1172.0
2189413,1172.0
2189426,1172.0
2189440,1172.0
2189482,1172.0
2189516,3172.0
2189546,454.44
2189554,8319.57
2189595,1724.0
2189694,1421.04
2189719,968.93
2189864,927.29
2189870,1172.0
2189876,308.05
2189890,1051.15
2189908,78.16
2189917,1172.0
2189966,1172.0
2190122,720.0
2190122,1172.0
2190130,77.25
2190207,33059.73
2190241,1172.0
2190250,1172.0
2190262,1172.0
2190286,7625.0
2190396,520.71
2190413,1172.0
2190415,1172.0
2190423,1172.0
2190491,1172.0
2190514,927.94
2190548,1278.77
2190568,420.52
2190573,1172.0
2190727,77.5
2190901,1134.48
2190931,123.14
2190953,189.69
2191112,481.14
2191118,240.25
2191140,692.12
2191156,1172.0
2191173,1172.0
2191178,1172.0
2191185,806.09
2191218,1172.0
2191231,962.61
2191243,414.94
2191328,1172.0
2191345,1927.68
2191363,26.29
2191380,3887.59
2191434,1172.0
2191477,1172.0
2191491,78.16
2191532,1172.0
2191549,1172.0
2191549,1172.0
2191558,75.86
2191573,225.13
2191595,1172.0
2191680,42057.71
2191707,1172.0
2191740,1172.0
2191820,310.29
2191905,9726.82
2191942,749.13
2191960,147.4
2191963,1172.0
2191973,1172.0
2192020,1172.0
2192083,1172.0
2192155,1172.0
2192231,1249.0
2192235,22.05
2192265,1172.0
2192282,760.63
2192342,1172.0
2192418,1172.0
2192418,788.79
2192454,1172.0
2192561,1172.0
2192601,1807.67
2192708,4173.36
2192730,1172.0
2192752,133.99
2192800,1172.0
2192802,1172.0
2192816,1041.5
2192889,1172.0
2192899,328.0
2192953,1163.78
2192969,1172.0
2192974,5090.78
2192996,1096.68
2193045,1824.75
2193084,399.76
2193110,2007.57
2193127,1172.0
2193132,255.92
2193149,1172.0
2193188,1172.0
2193219,1172.0
2193325,76.0
2193327,830.1
2193335,826.56
2193356,291.8
2193365,1172.0
2193395,3598.74
2193395,1247.95
2193478,1172.0
2193487,2672.0
2193514,1044.32
2193518,5104.32
2193524,427.27
2193524,1172.0
2193563,1172.0
2193624,154.0
2193660,99.69
2193682,1172.0
2193698,1172.0
2193825,44.6
2193887,1172.0
2193891,955.24
2193942,1172.0
2193971,338.91
2194006,1172.0
2194029,375.99
2194044,237.65
2194079,286.34
2194103,68.33
2194151,761.18
2194167,1172.0
2194174,1172.0
2194347,659.67
2194369,1172.0
2194376,1000.0
2194382,1172.0
2194414,1172.0
2194417,74.75
2194442,1042.0
2194473,1172.0
2194521,1172.0
2194622,24.01
2194624,3172.0
2194638,1172.0
2194638,2169.08
2194641,1172.0
2194679,800.8
2194722,1172.0
2194722,308.93
2194754,1172.0
2194784,1172.0
2195068,532.33
2195104,1172.0
2195142,1172.0
2195198,1172.0
2195227,375.0
2195421,792.83
2195492,1172.0
2195527,1172.0
2195534,1172.0
2195615,488.25
2195657,108.18
2195700,857.16
2195824,1172.0
2195934,453.17
2195964,1172.0
2195981,76.01
2196020,1172.0
2196029,547.31
2196045,1172.0
2196133,1172.0
2196218,534.28
2196225,1172.0
2196241,1172.0
2196280,345.73
2196319,174.62
2196385,2502.62
2196400,1647.65
2196421,1172.0
2196451,240.03
2196464,1481.67
2196650,798.43
2196655,1172.0
2196857,1172.0
2196870,1172.0
2196874,1835.16
2196874,130.41
2196880,4259.53
2196921,73.99
2197031,1172.0
2197095,935.49
2197103,1172.0
2197139,1289.46
2197192,823.14
2197215,48735.0
2197255,1172.0
2197293,1172.0
2197388,721.22
2197395,70.55
2197748,1172.0
2197749,1172.0
2197769,2172.0
2197771,1204.76
2197821,1381.52
2197850,75.98
2197922,1172.0
2197933,1172.0
2197985,1172.0
2197993,1172.0
2198079,301.94
2198145,1172.0
2198147,78.15
2198218,1172.0
2198323,1778.05
2198347,1172.0
2198399,586.0
2198440,1476.44
2198534,2172.0
2198652,255.17
2198660,1172.0
2198675,78.16
2198697,662.0
2198725,1172.0
2198741,1139.24
2198816,1172.0
2198830,1172.0
2198865,1172.0
2198898,1172.0
2199030,1172.0
2199185,498.39
2199363,586.0
2199427,1172.0
2199626,1172.0
2199640,1172.0
2199681,1982.03
2199682,1670.14
2199744,586.0
2199764,162.39
2199785,152.45
2199852,1190.19
2199910,1341.04
2199941,2540.31
2199951,828.45
2200021,1172.0
2200144,4172.0
2200146,75.99
2200156,947.4
2200176,1172.0
2200340,68088.66
2200371,650.36
2200396,2126.77
2200408,1289.02
2200422,1672.0
2200452,991.92
2200481,1172.0
2200509,154.53
2200527,1172.0
2200557,156.66
2200586,1172.0
2200594,85.68
2200616,1172.0
2200684,1217.99
2200725,1172.0
2200760,1172.0
2200774,1172.0
2200882,1415.25
2200889,5026.38
2200898,1172.0
2200898,1172.0
2200929,1172.0
2200950,706.95
2201060,1172.0
2201060,77.74
2201128,1172.0
2201136,1172.0
2201145,1000.0
2201179,1672.0
2201181,78.44
2201241,56.74
2201362,80.12
2201372,1172.0
2201445,1172.0
2201447,1172.0
2201510,461.25
2201555,1172.0
2201606,1172.0
2201743,1872.68
2201775,1172.0
2201955,1455.76
2202004,178.14
2202113,650.24
2202143,994.95
2202504,1172.0
2202612,33.86
2202813,203172.0
2202814,2672.0
2202826,1172.0
2202860,410.73
2202922,2706.95
2202923,1172.0
2202987,1172.0
2203020,1172.0
2203052,1172.0
2203080,4672.0
2203086,1172.0
2203107,1172.0
2203112,96.26
2203119,586.0
2203152,774.89
2203249,104.41
2203334,16785.88
2203360,1172.0
2203391,1172.0
2203420,1172.0
2203462,74.84
2203542,85.7
2203544,4676.96
2203556,556.0
2203571,1172.0
2203584,1032.14
2203635,986.79
2203656,1172.0
2203661,5620.09
2203673,1172.0
2203719,1172.0
2203740,213.04
2203772,1172.0
2203816,1128.0
2203844,70.0
2203844,527.3
2203870,1172.0
2203879,592.2
2203947,1035.56
2203975,1172.0
2203990,136.24
2204025,2774.03
2204056,741.77
2204072,1172.0
2204111,2672.0
2204254,1591.18
2204259,822.56
2204436,4282.23
2204448,1172.0
2204474,1172.0
2204495,586.0
2204530,1172.0
2204575,1172.0
2204647,2204.3
2204662,1172.0
2204669,831.96
2204717,1172.0
2204769,5409.75
2204803,2742.11
2204840,1172.0
2204847,1172.0
2204848,2637.37
2204882,824.08
2205047,1172.0
2205106,663.23
2205133,8500.0
2205134,2672.0
2205174,1172.0
2205192,1172.0
2205196,11002.0
2205263,3729.05
2205298,1172.0
2205330,1172.0
2205348,1172.0
2205348,6228.0
2205352,1501.78
2205428,4762.45
2205437,2111.31
2205437,68.62
2205469,1172.0
2205488,1172.0
2205491,109743.72
2205507,236.89
2205542,91.0
2205553,1172.0
2205657,52.17
2205720,1172.0
2205791,58.69
2205793,586.0
2205806,1172.0
2205817,1172.0
2205838,1172.0
2205890,2752.45
2205894,1172.0
2206005,1172.0
2206012,1537.38
2206067,2964.0
2206084,1531.76
2206168,2972.51
2206171,1172.0
2206261,1172.0
2206281,71.76
2206287,1172.0
2206377,1172.0
2206381,1172.0
2206399,2397.27
2206427,268.72
2206454,1172.0
2206511,241171.16
2206540,103.73
2206577,1172.0
2206594,459.83
2206633,1770.11
2206651,384.05
2206707,1172.0
2206722,1172.0
2206749,1172.0
2206756,2672.0
2206788,231.05
2206900,1292.55
2206988,3187.61
2206989,204.93
2207000,1172.0
2207007,1172.0
2207016,78.4
2207029,274.0
2207101,1172.0
2207121,1172.0
2207214,1172.0
2207262,147.96
2207274,120.86
2207298,870.72
2207310,1946.28
2207314,82.07
2207366,1872.0
2207376,159.53
2207378,221.62
2207458,1172.0
2207459,78.17
2207501,4062.23
2207574,954.21
2207579,1047.85
2207668,20.29
2207690,314.23
2207705,1260.5
2207737,1172.0
2207738,571.25
2207753,652.33
2207827,1172.0
2207834,1172.0
2207846,65.18
2207860,1172.0
2207891,955.08
2207892,1172.0
2207948,1754.61
2207965,1172.0
2207984,1172.0
2207985,1172.0
2207987,76.01
2208012,99.65
2208169,1172.0
2208225,5172.0
2208241,1172.0
2208271,1172.0
2208289,249.11
2208309,1172.0
2208338,586.0
2208372,74.14
2208380,23.09
2208415,1172.0
2208436,1388.16
2208484,1172.0
2208551,2154.29
2208587,1172.0
2208642,305.0
2208677,1172.0
2208684,1172.0
2208705,2768.0
2208742,70000.0
2208827,1751.11
2208843,1172.0
2208843,1172.0
2208866,150.0
2208872,78.16
2208881,446.35
2208953,1689.24
2208970,1215.61
2209003,161.56
2209032,799.99
2209100,114.41
2209119,1172.0
2209128,1463.46
2209179,75.18
2209220,19350.0
2209259,24172.0
2209283,429.5
2209424,1911.0
2209432,1172.0
2209457,1172.0
2209532,1532.06
2209580,1172.0
2209596,1172.0
2209613,1172.0
2209731,1262.19
2209768,586.0
2209786,2172.0
2209850,1172.0
2209887,1172.0
2209888,128902.06
2210035,1076.42
2210038,1172.0
2210068,1219.74
2210071,1172.0
2210087,1172.0
2210098,76.01
2210122,1172.0
2210218,142.11
2210261,586.0
2210261,1172.0
2210292,1172.0
2210302,3266.4
2210328,1945.2
2210340,1172.0
2210359,1172.0
2210359,1172.0
2210395,3487.6
2210400,938.51
2210401,1172.0
2210416,470.64
2210481,8.41
2210489,186.39
2210498,1172.0
2210525,1172.0
2210525,649.01
2210541,1172.0
2210558,1172.0
2210594,1172.0
